ideal_pitch_vel,init_pitch_pos,left_control_once_pitch,left_control_total_pitch,passfilter_pres_pitch_pos,passfilter_pres_pitch_vel,pres_pitch_pos,pres_pitch_vel,right_control_once_pitch,right_control_total_pitch,smaple_times_count
0.000000,none,-0.002709,0.058948,1.907634,0.902957,1.680349,-18.934750,0.000000,0.000000,30.000000
0.000000,none,0.010863,0.048085,1.799007,-3.620878,1.462696,-7.255089,0.000000,0.000000,30.000000
0.000000,none,0.024947,0.023138,1.549535,-8.315755,0.591468,-29.040943,0.000000,0.000000,30.000000
0.000000,none,0.036092,-0.012954,1.188615,-12.030645,0.274061,-10.580223,0.000000,0.000000,30.000000
0.000000,none,0.039357,-0.052311,0.795047,-13.118944,-0.332421,-20.216080,0.000000,0.000000,30.000000
0.000000,none,0.039094,-0.091405,0.404104,-13.031442,-0.496833,-5.480378,0.000000,0.000000,30.000000
0.000000,none,0.030212,-0.121618,0.101980,-10.070786,-0.564650,-2.260569,0.000000,0.000000,30.000000
0.000000,none,0.020395,-0.142013,-0.101971,-6.798362,-0.493540,2.370341,0.000000,0.000000,30.000000
0.000000,none,0.014298,-0.156310,-0.244948,-4.765909,-0.595218,-3.389266,0.000000,0.000000,30.000000
0.000000,none,0.012059,-0.168369,-0.365536,-4.019596,-0.640938,-1.524019,0.000000,0.000000,30.000000
0.000000,none,0.002181,-0.170550,-0.387346,-0.726995,-0.225106,13.861070,0.000000,0.000000,30.000000
0.000000,none,-0.008258,-0.162292,-0.304762,2.752792,-0.038518,6.219607,0.000000,0.000000,30.000000
0.000000,none,-0.008258,-0.162292,-0.129973,5.826304,0.510675,18.306431,0.000000,0.000000,30.000000
0.000000,none,-0.008258,-0.162292,0.128750,8.624083,0.830483,10.660271,0.000000,0.000000,30.000000
0.000000,none,-0.008258,-0.162292,0.426915,9.938843,1.272213,14.724340,0.000000,0.000000,30.000000
0.000000,none,-0.008258,-0.162292,0.733811,10.229865,1.480845,6.954396,0.000000,0.000000,30.000000
0.000000,none,-0.008258,-0.162292,1.041240,10.247632,1.889306,13.615350,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,1.330430,9.639683,1.982836,3.117681,-0.028919,0.028919,30.000000
0.000000,none,0.000000,0.000000,1.569920,7.982987,2.160115,5.909280,-0.023949,0.052868,30.000000
0.000000,none,0.000000,0.000000,1.777276,6.911884,2.262961,3.428221,-0.020736,0.073604,30.000000
0.000000,none,0.000000,0.000000,1.842885,2.186967,1.697624,-18.844568,-0.006561,0.080165,30.000000
0.000000,none,0.000000,0.000000,1.773579,-2.310205,1.559257,-4.612243,0.006931,0.073234,30.000000
0.000000,none,0.000000,0.000000,1.556627,-7.231749,0.645302,-30.465164,0.021695,0.051539,30.000000
0.000000,none,0.000000,0.000000,1.225602,-11.034157,0.419414,-7.529585,0.033102,0.018436,30.000000
0.000000,none,0.000000,0.000000,0.902216,-10.779547,0.030520,-12.963138,0.032339,-0.013902,30.000000
0.000000,none,0.000000,0.000000,0.600883,-10.044428,-0.090882,-4.046738,0.030133,-0.044036,30.000000
0.000000,none,0.000000,0.000000,0.375601,-7.509396,-0.101506,-0.354127,0.022528,-0.066564,30.000000
0.000000,none,0.000000,0.000000,0.234153,-4.714932,-0.022641,2.628831,0.014145,-0.080709,30.000000
0.000000,none,0.000000,0.000000,0.130271,-3.462749,-0.151928,-4.309585,0.010388,-0.091097,30.000000
0.000000,none,0.000000,0.000000,0.039484,-3.026228,-0.149364,0.085472,0.009079,-0.100176,30.000000
0.000000,none,0.000000,0.000000,0.050587,0.370119,0.297046,14.880355,-0.001110,-0.099065,30.000000
0.000000,none,0.000000,0.000000,0.164463,3.795841,0.508846,7.059972,-0.011388,-0.087678,30.000000
0.000000,none,0.000000,0.000000,0.345991,6.050959,0.943472,14.487535,-0.011388,-0.087678,30.000000
0.000000,none,0.000000,0.000000,0.572078,7.536223,1.147651,6.805982,-0.011388,-0.087678,30.000000
0.000000,none,0.000000,0.000000,0.797172,7.503141,1.389504,8.061779,-0.011388,-0.087678,30.000000
0.000000,none,0.000000,0.000000,1.023652,7.549322,1.606415,7.230341,-0.011388,-0.087678,30.000000
0.000000,none,0.000000,0.000000,1.227270,6.787270,1.700986,3.152386,-0.011388,-0.087678,30.000000
0.000000,none,-0.021329,0.021329,1.440560,7.109668,2.073507,12.417353,0.000000,0.000000,30.000000
0.000000,none,-0.021848,0.043177,1.659042,7.282728,2.159697,2.873008,0.000000,0.000000,30.000000
0.000000,none,-0.012908,0.056085,1.788120,4.302604,1.957197,-6.750011,0.000000,0.000000,30.000000
0.000000,none,-0.004486,0.060571,1.832978,1.495281,1.896660,-2.017879,0.000000,0.000000,30.000000
0.000000,none,0.011139,0.049432,1.721589,-3.712977,1.079975,-27.222860,0.000000,0.000000,30.000000
0.000000,none,0.027529,0.021903,1.446300,-9.176283,0.659591,-14.012795,0.000000,0.000000,30.000000
0.000000,none,0.040717,-0.018813,1.039135,-13.572181,-0.286725,-31.543848,0.000000,0.000000,30.000000
0.000000,none,0.048086,-0.066900,0.558272,-16.028753,-0.610818,-10.803098,0.000000,0.000000,30.000000
0.000000,none,0.042553,-0.109452,0.132747,-14.184170,-0.905997,-9.839302,0.000000,0.000000,30.000000
0.000000,none,0.032336,-0.141788,-0.190609,-10.778559,-0.829602,2.546507,0.000000,0.000000,30.000000
0.000000,none,0.018355,-0.160143,-0.374162,-6.118430,-0.687536,4.735526,0.000000,0.000000,30.000000
0.000000,none,0.011248,-0.171391,-0.486644,-3.749389,-0.756884,-2.311609,0.000000,0.000000,30.000000
0.000000,none,0.004194,-0.175585,-0.528584,-1.398017,-0.475956,9.364280,0.000000,0.000000,30.000000
0.000000,none,-0.004336,-0.171249,-0.485223,1.445396,-0.312871,5.436143,0.000000,0.000000,30.000000
0.000000,none,-0.015147,-0.156103,-0.333755,5.048908,0.279779,19.754999,0.000000,0.000000,30.000000
0.000000,none,-0.015147,-0.156103,-0.087473,8.209417,0.576829,9.901667,0.000000,0.000000,30.000000
0.000000,none,-0.015147,-0.156103,0.229589,10.568720,1.210362,21.117767,0.000000,0.000000,30.000000
0.000000,none,-0.015147,-0.156103,0.601587,12.399956,1.550932,11.352341,0.000000,0.000000,30.000000
0.000000,none,-0.015147,-0.156103,0.929717,10.937660,1.682879,4.398227,0.000000,0.000000,30.000000
0.000000,none,-0.015147,-0.156103,1.210633,9.363851,1.915008,7.737633,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,1.456797,8.205477,2.029653,3.821524,-0.024616,0.024616,30.000000
0.000000,none,0.000000,0.000000,1.655250,6.615107,2.112077,2.747472,-0.019845,0.044462,30.000000
0.000000,none,0.000000,0.000000,1.757297,3.401551,1.829948,-9.404314,-0.010205,0.054666,30.000000
0.000000,none,0.000000,0.000000,1.776962,0.655518,1.806356,-0.786396,-0.001967,0.056633,30.000000
0.000000,none,0.000000,0.000000,1.688155,-2.960228,1.197998,-20.278616,0.008881,0.047752,30.000000
0.000000,none,0.000000,0.000000,1.466360,-7.393196,0.805739,-13.075286,0.022180,0.025573,30.000000
0.000000,none,0.000000,0.000000,1.126218,-11.338066,0.022020,-26.123983,0.034014,-0.008442,30.000000
0.000000,none,0.000000,0.000000,0.747381,-12.627888,-0.114009,-4.534282,0.037884,-0.046325,30.000000
0.000000,none,0.000000,0.000000,0.446306,-10.035830,-0.254427,-4.680610,0.030107,-0.076433,30.000000
0.000000,none,0.000000,0.000000,0.251071,-6.507834,-0.061170,6.441895,0.019524,-0.095956,30.000000
0.000000,none,0.000000,0.000000,0.169221,-2.728348,0.056782,3.931755,0.008185,-0.104141,30.000000
0.000000,none,0.000000,0.000000,0.122506,-1.557150,-0.007433,-2.140506,0.004671,-0.108813,30.000000
0.000000,none,0.000000,0.000000,0.111656,-0.361673,0.185300,6.424411,0.001085,-0.109898,30.000000
0.000000,none,0.000000,0.000000,0.160231,1.619163,0.338619,5.110649,-0.004857,-0.105040,30.000000
0.000000,none,0.000000,0.000000,0.256119,3.196279,0.575249,7.887672,-0.009589,-0.095451,30.000000
0.000000,none,0.000000,0.000000,0.413771,5.255062,0.912620,11.245687,-0.009589,-0.095451,30.000000
0.000000,none,0.000000,0.000000,0.620459,6.889583,1.194011,9.379703,-0.009589,-0.095451,30.000000
0.000000,none,0.000000,0.000000,0.818068,6.586967,1.269814,2.526768,-0.009589,-0.095451,30.000000
0.000000,none,0.000000,0.000000,0.978992,5.364146,1.362207,3.079776,-0.009589,-0.095451,30.000000
0.000000,none,0.000000,0.000000,1.176270,6.575949,1.816641,15.147789,-0.009589,-0.095451,30.000000
0.000000,none,-0.022773,0.022773,1.404004,7.591107,1.945235,4.286460,0.000000,0.000000,30.000000
0.000000,none,-0.020639,0.043413,1.610397,6.879794,2.140050,6.493834,0.000000,0.000000,30.000000
0.000000,none,-0.015339,0.058752,1.763790,5.113095,2.030027,-3.667426,0.000000,0.000000,30.000000
0.000000,none,0.001122,0.057630,1.752571,-0.373990,1.428131,-20.063187,0.000000,0.000000,30.000000
0.000000,none,0.015503,0.042127,1.597538,-5.167770,1.117598,-10.351113,0.000000,0.000000,30.000000
0.000000,none,0.028222,0.013904,1.315315,-9.407425,0.330951,-26.221573,0.000000,0.000000,30.000000
0.000000,none,0.038849,-0.024944,0.926829,-12.949532,-0.104459,-14.513666,0.000000,0.000000,30.000000
0.000000,none,0.043942,-0.068886,0.487406,-14.647428,-0.761247,-21.892910,0.000000,0.000000,30.000000
0.000000,none,0.043037,-0.111923,0.057037,-14.345642,-0.927280,-5.534438,0.000000,0.000000,30.000000
0.000000,none,0.031398,-0.143322,-0.256947,-10.466110,-0.901733,0.851556,0.000000,0.000000,30.000000
0.000000,none,0.018590,-0.161912,-0.442849,-6.196747,-0.762619,4.637120,0.000000,0.000000,30.000000
0.000000,none,0.008757,-0.170669,-0.530418,-2.918965,-0.665002,3.253911,0.000000,0.000000,30.000000
0.000000,none,0.003920,-0.174589,-0.569617,-1.306638,-0.638421,0.886027,0.000000,0.000000,30.000000
0.000000,none,-0.005859,-0.168730,-0.511031,1.952871,-0.138256,16.672173,0.000000,0.000000,30.000000
0.000000,none,-0.016214,-0.152516,-0.348891,5.404664,0.119594,8.595006,0.000000,0.000000,30.000000
0.000000,none,-0.016214,-0.152516,-0.096973,8.397285,0.741620,20.734194,0.000000,0.000000,30.000000
0.000000,none,-0.016214,-0.152516,0.211564,10.284541,0.973811,7.739713,0.000000,0.000000,30.000000
0.000000,none,-0.016214,-0.152516,0.522712,10.371602,1.374858,13.368211,0.000000,0.000000,30.000000
0.000000,none,-0.016214,-0.152516,0.816315,9.786772,1.487533,3.755836,0.000000,0.000000,30.000000
0.000000,none,-0.016214,-0.152516,1.123873,10.251955,2.048429,18.696554,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,1.435113,10.374664,2.125433,2.566807,-0.031124,0.031124,30.000000
0.000000,none,0.000000,0.000000,1.678506,8.113075,2.251036,4.186741,-0.024339,0.055463,30.000000
0.000000,none,0.000000,0.000000,1.846824,5.610608,2.147624,-3.447064,-0.016832,0.072295,30.000000
0.000000,none,0.000000,0.000000,1.870457,0.787755,1.692286,-15.177921,-0.002363,0.074658,30.000000
0.000000,none,0.000000,0.000000,1.783846,-2.887033,1.512646,-5.988002,0.008661,0.065997,30.000000
0.000000,none,0.000000,0.000000,1.539463,-8.146087,0.542694,-32.331741,0.024438,0.041559,30.000000
0.000000,none,0.000000,0.000000,1.179515,-11.998256,0.308705,-7.799639,0.035995,0.005564,30.000000
0.000000,none,0.000000,0.000000,0.826645,-11.762346,-0.133406,-14.737018,0.035287,-0.029723,30.000000
0.000000,none,0.000000,0.000000,0.506347,-10.676605,-0.195465,-2.068636,0.032030,-0.061753,30.000000
0.000000,none,0.000000,0.000000,0.298994,-6.911775,-0.075044,4.014023,0.020735,-0.082488,30.000000
0.000000,none,0.000000,0.000000,0.203154,-3.194664,0.079928,5.165733,0.009584,-0.092072,30.000000
0.000000,none,0.000000,0.000000,0.156742,-1.547046,0.039164,-1.358796,0.004641,-0.096713,30.000000
0.000000,none,0.000000,0.000000,0.117582,-1.305331,0.031980,-0.239448,0.003916,-0.100629,30.000000
0.000000,none,0.000000,0.000000,0.154938,1.245191,0.434361,13.412687,-0.003736,-0.096894,30.000000
0.000000,none,0.000000,0.000000,0.276298,4.045326,0.626551,6.406348,-0.012136,-0.084758,30.000000
0.000000,none,0.000000,0.000000,0.468230,6.397738,1.113819,16.242237,-0.012136,-0.084758,30.000000
0.000000,none,0.000000,0.000000,0.687184,7.298465,1.177641,2.127429,-0.012136,-0.084758,30.000000
0.000000,none,0.000000,0.000000,0.896467,6.976087,1.491877,10.474507,-0.012136,-0.084758,30.000000
0.000000,none,0.000000,0.000000,1.083576,6.236996,1.458992,-1.096161,-0.012136,-0.084758,30.000000
0.000000,none,0.000000,0.000000,1.272343,6.292226,1.876351,13.911983,-0.012136,-0.084758,30.000000
0.000000,none,-0.022342,0.022342,1.495760,7.447230,2.050959,5.820254,0.000000,0.000000,30.000000
0.000000,none,-0.021324,0.043666,1.709003,7.108092,2.260224,6.975500,0.000000,0.000000,30.000000
0.000000,none,-0.013884,0.057550,1.847844,4.628023,2.017008,-8.107185,0.000000,0.000000,30.000000
0.000000,none,0.002026,0.055524,1.827579,-0.675480,1.553284,-15.457483,0.000000,0.000000,30.000000
0.000000,none,0.011257,0.044266,1.715005,-3.752465,1.405221,-4.935411,0.000000,0.000000,30.000000
0.000000,none,0.025837,0.018429,1.456637,-8.612288,0.425885,-32.644562,0.000000,0.000000,30.000000
0.000000,none,0.038205,-0.019776,1.074586,-12.735018,0.123077,-10.093588,0.000000,0.000000,30.000000
0.000000,none,0.039478,-0.059253,0.679809,-13.159225,-0.416975,-18.001732,0.000000,0.000000,30.000000
0.000000,none,0.038811,-0.098065,0.291696,-12.937114,-0.625243,-6.942261,0.000000,0.000000,30.000000
0.000000,none,0.029974,-0.128038,-0.008042,-9.991249,-0.646290,-0.701561,0.000000,0.000000,30.000000
0.000000,none,0.018222,-0.146260,-0.190260,-6.073959,-0.497455,4.961160,0.000000,0.000000,30.000000
0.000000,none,0.010726,-0.156987,-0.297523,-3.575419,-0.546862,-1.646893,0.000000,0.000000,30.000000
0.000000,none,0.006412,-0.163399,-0.361642,-2.137296,-0.444986,3.395859,0.000000,0.000000,30.000000
0.000000,none,-0.004843,-0.158556,-0.313215,1.614211,0.021386,15.545741,0.000000,0.000000,30.000000
0.000000,none,-0.014356,-0.144200,-0.169658,4.785235,0.240584,7.306582,0.000000,0.000000,30.000000
0.000000,none,-0.014356,-0.144200,0.059750,7.646952,0.839793,19.973652,0.000000,0.000000,30.000000
0.000000,none,-0.014356,-0.144200,0.339869,9.337286,1.013222,5.780937,0.000000,0.000000,30.000000
0.000000,none,-0.014356,-0.144200,0.589842,8.332441,1.213478,6.675204,0.000000,0.000000,30.000000
0.000000,none,-0.014356,-0.144200,0.831531,8.056290,1.461901,8.280766,0.000000,0.000000,30.000000
0.000000,none,-0.014356,-0.144200,1.079889,8.278603,1.738130,9.207646,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,1.317232,7.911461,1.890457,5.077557,-0.023734,0.023734,30.000000
0.000000,none,0.000000,0.000000,1.527844,7.020379,2.047385,5.230951,-0.021061,0.044796,30.000000
0.000000,none,0.000000,0.000000,1.667176,4.644394,1.870567,-5.893942,-0.013933,0.058729,30.000000
0.000000,none,0.000000,0.000000,1.727309,2.004429,1.835927,-1.154669,-0.006013,0.064742,30.000000
0.000000,none,0.000000,0.000000,1.649099,-2.606994,1.134699,-23.374264,0.007821,0.056921,30.000000
