CoM_x_control,new_EP_lx,new_EP_rx
0.007583,-0.167890,0.751190
0.007474,-0.214377,0.760702
0.007202,-0.268668,0.728144
0.006441,-0.332740,0.667260
0.004741,-0.408926,0.591074
0.002907,-0.500000,0.500000
0.001464,-0.591074,0.408926
-0.000210,-0.667260,0.332740
-0.001817,-0.728144,0.268668
-0.002907,-0.760702,0.214377
-0.002573,-0.751190,0.167890
-0.000947,-0.690794,0.127516
0.002103,-0.577296,0.091784
0.005838,-0.415685,0.059394
0.008639,-0.217646,0.029166
0.010140,0.000000,0.000000
0.010040,0.217646,-0.029166
0.008886,0.415685,-0.059394
0.007866,0.577296,-0.091784
0.007336,0.690794,-0.127516
0.007408,0.751190,-0.167890
0.007865,0.760702,-0.214377
0.007951,0.728144,-0.268668
0.007345,0.667260,-0.332740
0.005848,0.591074,-0.408926
0.004247,0.500000,-0.500000
0.003196,0.408926,-0.591074
0.002153,0.332740,-0.667260
0.000471,0.268668,-0.728144
-0.001111,0.214377,-0.760702
-0.001258,0.167890,-0.751190
-0.000114,0.127516,-0.690794
0.002562,0.091784,-0.577296
0.005928,0.059394,-0.415685
0.008608,0.029166,-0.217646
0.010325,0.000000,0.000000
0.010672,-0.029166,0.217646
0.010103,-0.059394,0.415685
0.009325,-0.091784,0.577296
0.008593,-0.127516,0.690794
0.008009,-0.167890,0.751190
0.007714,-0.214377,0.760702
0.007734,-0.268668,0.728144
0.007920,-0.332740,0.667260
0.008166,-0.408926,0.591074
0.008790,-0.500000,0.500000
0.009502,-0.591074,0.408926
0.009492,-0.667260,0.332740
0.007935,-0.728144,0.268668
0.005276,-0.760702,0.214377
0.002869,-0.751190,0.167890
0.001258,-0.690794,0.127516
0.001695,-0.577296,0.091784
0.003848,-0.415685,0.059394
0.006501,-0.217646,0.029166
0.008882,0.000000,0.000000
0.009874,0.217646,-0.029166
0.009547,0.415685,-0.059394
0.008780,0.577296,-0.091784
0.008205,0.690794,-0.127516
0.008149,0.751190,-0.167890
0.008628,0.760702,-0.214377
0.008881,0.728144,-0.268668
0.008551,0.667260,-0.332740
0.007311,0.591074,-0.408926
0.005608,0.500000,-0.500000
0.003939,0.408926,-0.591074
0.002204,0.332740,-0.667260
0.000300,0.268668,-0.728144
-0.001403,0.214377,-0.760702
-0.001684,0.167890,-0.751190
-0.000640,0.127516,-0.690794
0.002008,0.091784,-0.577296
0.005545,0.059394,-0.415685
0.008651,0.029166,-0.217646
0.010915,0.000000,0.000000
0.011550,-0.029166,0.217646
0.010867,-0.059394,0.415685
0.009832,-0.091784,0.577296
0.009085,-0.127516,0.690794
0.008722,-0.167890,0.751190
0.008625,-0.214377,0.760702
0.008238,-0.268668,0.728144
0.007038,-0.332740,0.667260
0.005515,-0.408926,0.591074
0.004324,-0.500000,0.500000
0.003314,-0.591074,0.408926
0.002384,-0.667260,0.332740
0.001428,-0.728144,0.268668
0.000766,-0.760702,0.214377
0.001160,-0.751190,0.167890
0.002270,-0.690794,0.127516
0.004502,-0.577296,0.091784
0.007531,-0.415685,0.059394
0.010103,-0.217646,0.029166
0.011741,0.000000,0.000000
0.011854,0.217646,-0.029166
0.010876,0.415685,-0.059394
0.009966,0.577296,-0.091784
0.009497,0.690794,-0.127516
0.009475,0.751190,-0.167890
0.009849,0.760702,-0.214377
0.010186,0.728144,-0.268668
0.010263,0.667260,-0.332740
0.010095,0.591074,-0.408926
0.010088,0.500000,-0.500000
0.009915,0.408926,-0.591074
0.009079,0.332740,-0.667260
0.007361,0.268668,-0.728144
0.005129,0.214377,-0.760702
0.003448,0.167890,-0.751190
0.002763,0.127516,-0.690794
0.004218,0.091784,-0.577296
0.007157,0.059394,-0.415685
0.009948,0.029166,-0.217646
0.012019,0.000000,0.000000
0.012445,-0.029166,0.217646
0.011484,-0.059394,0.415685
0.010139,-0.091784,0.577296
0.008925,-0.127516,0.690794
0.008038,-0.167890,0.751190
0.007518,-0.214377,0.760702
0.006594,-0.268668,0.728144
0.004680,-0.332740,0.667260
0.002042,-0.408926,0.591074
0.000154,-0.500000,0.500000
-0.000368,-0.591074,0.408926
-0.000523,-0.667260,0.332740
-0.000897,-0.728144,0.268668
-0.001216,-0.760702,0.214377
-0.000113,-0.751190,0.167890
0.002338,-0.690794,0.127516
0.005669,-0.577296,0.091784
0.009253,-0.415685,0.059394
0.012026,-0.217646,0.029166
0.013563,0.000000,0.000000
0.013352,0.217646,-0.029166
0.012062,0.415685,-0.059394
0.010917,0.577296,-0.091784
0.010100,0.690794,-0.127516
0.009673,0.751190,-0.167890
0.009671,0.760702,-0.214377
0.009654,0.728144,-0.268668
0.009275,0.667260,-0.332740
0.008534,0.591074,-0.408926
0.008297,0.500000,-0.500000
0.008202,0.408926,-0.591074
0.007612,0.332740,-0.667260
0.005846,0.268668,-0.728144
0.003042,0.214377,-0.760702
0.000877,0.167890,-0.751190
0.000048,0.127516,-0.690794
0.001639,0.091784,-0.577296
0.004775,0.059394,-0.415685
0.007758,0.029166,-0.217646
0.009939,0.000000,0.000000
0.010593,-0.029166,0.217646
0.010123,-0.059394,0.415685
0.009479,-0.091784,0.577296
0.008943,-0.127516,0.690794
0.008443,-0.167890,0.751190
0.008149,-0.214377,0.760702
0.007636,-0.268668,0.728144
0.006614,-0.332740,0.667260
0.004597,-0.408926,0.591074
0.002194,-0.500000,0.500000
-0.000116,-0.591074,0.408926
-0.002689,-0.667260,0.332740
-0.005222,-0.728144,0.268668
-0.007086,-0.760702,0.214377
-0.006981,-0.751190,0.167890
-0.005059,-0.690794,0.127516
-0.001094,-0.577296,0.091784
0.003919,-0.415685,0.059394
0.007892,-0.217646,0.029166
0.010360,-0.000000,-0.000000
0.010674,0.217646,-0.029166
0.009385,0.415685,-0.059394
0.007956,0.577296,-0.091784
0.007109,0.690794,-0.127516
0.007248,0.751190,-0.167890
0.007948,0.760702,-0.214377
0.008323,0.728144,-0.268668
0.007970,0.667260,-0.332740
0.006931,0.591074,-0.408926
0.005921,0.500000,-0.500000
0.005069,0.408926,-0.591074
0.004223,0.332740,-0.667260
0.004136,0.268668,-0.728144
0.004346,0.214377,-0.760702
0.003769,0.167890,-0.751190
0.003052,0.127516,-0.690794
0.003804,0.091784,-0.577296
0.005889,0.059394,-0.415685
0.008451,0.029166,-0.217646
0.010778,0.000000,0.000000
0.011986,-0.029166,0.217646
0.012086,-0.059394,0.415685
0.011416,-0.091784,0.577296
0.010498,-0.127516,0.690794
0.009531,-0.167890,0.751190
0.008747,-0.214377,0.760702
0.008217,-0.268668,0.728144
0.007891,-0.332740,0.667260
0.007892,-0.408926,0.591074
0.008571,-0.500000,0.500000
0.009098,-0.591074,0.408926
0.008631,-0.667260,0.332740
0.007311,-0.728144,0.268668
0.005428,-0.760702,0.214377
0.003965,-0.751190,0.167890
0.003314,-0.690794,0.127516
0.004499,-0.577296,0.091784
0.007142,-0.415685,0.059394
0.009752,-0.217646,0.029166
0.011726,0.000000,0.000000
0.012013,0.217646,-0.029166
0.010875,0.415685,-0.059394
0.009723,0.577296,-0.091784
0.009128,0.690794,-0.127516
0.009137,0.751190,-0.167890
0.009765,0.760702,-0.214377
0.010210,0.728144,-0.268668
0.010176,0.667260,-0.332740
0.009209,0.591074,-0.408926
0.007348,0.500000,-0.500000
0.004579,0.408926,-0.591074
0.001103,0.332740,-0.667260
-0.001323,0.268668,-0.728144
-0.002752,0.214377,-0.760702
-0.003186,0.167890,-0.751190
-0.002064,0.127516,-0.690794
0.000688,0.091784,-0.577296
0.004185,0.059394,-0.415685
0.007493,0.029166,-0.217646
0.010129,0.000000,0.000000
0.011165,-0.029166,0.217646
0.010700,-0.059394,0.415685
0.009677,-0.091784,0.577296
0.008763,-0.127516,0.690794
0.008026,-0.167890,0.751190
0.007608,-0.214377,0.760702
0.006968,-0.268668,0.728144
0.005599,-0.332740,0.667260
0.002954,-0.408926,0.591074
-0.000060,-0.500000,0.500000
-0.002682,-0.591074,0.408926
-0.005142,-0.667260,0.332740
-0.006799,-0.728144,0.268668
-0.007310,-0.760702,0.214377
-0.006126,-0.751190,0.167890
-0.003743,-0.690794,0.127516
-0.000071,-0.577296,0.091784
0.004169,-0.415685,0.059394
0.007407,-0.217646,0.029166
0.009401,-0.000000,-0.000000
0.009890,0.217646,-0.029166
0.009465,0.415685,-0.059394
0.009204,0.577296,-0.091784
0.009284,0.690794,-0.127516
0.009604,0.751190,-0.167890
0.010069,0.760702,-0.214377
0.010125,0.728144,-0.268668
0.009612,0.667260,-0.332740
0.008415,0.591074,-0.408926
0.006946,0.500000,-0.500000
0.006082,0.408926,-0.591074
0.005736,0.332740,-0.667260
0.006456,0.268668,-0.728144
0.007330,0.214377,-0.760702
0.007287,0.167890,-0.751190
0.007359,0.127516,-0.690794
0.008426,0.091784,-0.577296
0.010296,0.059394,-0.415685
0.012262,0.029166,-0.217646
0.013751,0.000000,0.000000
0.014241,-0.029166,0.217646
0.013875,-0.059394,0.415685
0.013113,-0.091784,0.577296
0.012360,-0.127516,0.690794
0.011656,-0.167890,0.751190
0.011297,-0.214377,0.760702
0.011197,-0.268668,0.728144
0.011128,-0.332740,0.667260
0.011170,-0.408926,0.591074
0.011799,-0.500000,0.500000
0.012290,-0.591074,0.408926
0.012111,-0.667260,0.332740
0.010978,-0.728144,0.268668
0.008572,-0.760702,0.214377
0.005720,-0.751190,0.167890
0.003028,-0.690794,0.127516
0.001973,-0.577296,0.091784
0.002743,-0.415685,0.059394
0.004656,-0.217646,0.029166
0.006794,0.000000,0.000000
0.007953,0.217646,-0.029166
0.008058,0.415685,-0.059394
0.007806,0.577296,-0.091784
0.007718,0.690794,-0.127516
0.007843,0.751190,-0.167890
0.008316,0.760702,-0.214377
0.008532,0.728144,-0.268668
0.008410,0.667260,-0.332740
0.007461,0.591074,-0.408926
0.005519,0.500000,-0.500000
0.002930,0.408926,-0.591074
-0.000093,0.332740,-0.667260
-0.002260,0.268668,-0.728144
-0.003803,0.214377,-0.760702
-0.004397,0.167890,-0.751190
-0.003597,0.127516,-0.690794
-0.001419,0.091784,-0.577296
0.001688,0.059394,-0.415685
0.004777,0.029166,-0.217646
0.007433,0.000000,0.000000
0.009013,-0.029166,0.217646
0.009435,-0.059394,0.415685
0.008970,-0.091784,0.577296
0.008221,-0.127516,0.690794
0.007711,-0.167890,0.751190
0.007710,-0.214377,0.760702
0.007817,-0.268668,0.728144
0.007782,-0.332740,0.667260
0.007591,-0.408926,0.591074
0.007870,-0.500000,0.500000
0.008614,-0.591074,0.408926
0.008915,-0.667260,0.332740
0.008324,-0.728144,0.268668
0.007160,-0.760702,0.214377
0.005605,-0.751190,0.167890
0.003905,-0.690794,0.127516
0.003963,-0.577296,0.091784
0.005728,-0.415685,0.059394
0.008075,-0.217646,0.029166
0.010208,-0.000000,-0.000000
0.011013,0.217646,-0.029166
0.010613,0.415685,-0.059394
0.009615,0.577296,-0.091784
0.008505,0.690794,-0.127516
0.007667,0.751190,-0.167890
0.007199,0.760702,-0.214377
0.006676,0.728144,-0.268668
0.006007,0.667260,-0.332740
0.005168,0.591074,-0.408926
0.004093,0.500000,-0.500000
0.002142,0.408926,-0.591074
-0.000827,0.332740,-0.667260
-0.003638,0.268668,-0.728144
-0.005428,0.214377,-0.760702
-0.005601,0.167890,-0.751190
-0.004337,0.127516,-0.690794
-0.001324,0.091784,-0.577296
0.002659,0.059394,-0.415685
0.006356,0.029166,-0.217646
0.009237,0.000000,0.000000
0.010478,-0.029166,0.217646
0.010441,-0.059394,0.415685
0.009923,-0.091784,0.577296
0.009427,-0.127516,0.690794
0.009307,-0.167890,0.751190
0.009682,-0.214377,0.760702
0.009782,-0.268668,0.728144
0.009086,-0.332740,0.667260
0.007088,-0.408926,0.591074
0.004596,-0.500000,0.500000
0.002256,-0.591074,0.408926
-0.000166,-0.667260,0.332740
-0.002315,-0.728144,0.268668
-0.003720,-0.760702,0.214377
-0.003560,-0.751190,0.167890
-0.002194,-0.690794,0.127516
0.000756,-0.577296,0.091784
0.004544,-0.415685,0.059394
0.007650,-0.217646,0.029166
0.009727,0.000000,0.000000
0.010201,0.217646,-0.029166
0.009517,0.415685,-0.059394
0.008634,0.577296,-0.091784
0.007905,0.690794,-0.127516
0.007371,0.751190,-0.167890
0.006982,0.760702,-0.214377
0.006388,0.728144,-0.268668
0.005474,0.667260,-0.332740
0.004423,0.591074,-0.408926
0.003426,0.500000,-0.500000
0.001956,0.408926,-0.591074
-0.000129,0.332740,-0.667260
-0.002469,0.268668,-0.728144
-0.004319,0.214377,-0.760702
-0.004576,0.167890,-0.751190
-0.003519,0.127516,-0.690794
-0.000846,0.091784,-0.577296
0.002727,0.059394,-0.415685
0.005904,0.029166,-0.217646
0.008226,0.000000,0.000000
0.009181,-0.029166,0.217646
0.009174,-0.059394,0.415685
0.008859,-0.091784,0.577296
0.008520,-0.127516,0.690794
0.008316,-0.167890,0.751190
0.008522,-0.214377,0.760702
0.008989,-0.268668,0.728144
0.009515,-0.332740,0.667260
0.010079,-0.408926,0.591074
0.011026,-0.500000,0.500000
0.011765,-0.591074,0.408926
0.011866,-0.667260,0.332740
0.011512,-0.728144,0.268668
0.010406,-0.760702,0.214377
0.008255,-0.751190,0.167890
0.005489,-0.690794,0.127516
0.004006,-0.577296,0.091784
0.004164,-0.415685,0.059394
0.005601,-0.217646,0.029166
0.007548,-0.000000,-0.000000
0.008738,0.217646,-0.029166
0.009091,0.415685,-0.059394
0.008637,0.577296,-0.091784
0.007756,0.690794,-0.127516
0.007030,0.751190,-0.167890
0.006659,0.760702,-0.214377
0.006136,0.728144,-0.268668
0.005277,0.667260,-0.332740
0.003991,0.591074,-0.408926
0.002394,0.500000,-0.500000
0.000259,0.408926,-0.591074
-0.002309,0.332740,-0.667260
-0.004444,0.268668,-0.728144
-0.005518,0.214377,-0.760702
-0.004572,0.167890,-0.751190
-0.002071,0.127516,-0.690794
0.001632,0.091784,-0.577296
0.005628,0.059394,-0.415685
0.008505,0.029166,-0.217646
0.010109,-0.000000,-0.000000
0.010256,-0.029166,0.217646
0.009522,-0.059394,0.415685
0.008916,-0.091784,0.577296
0.008580,-0.127516,0.690794
0.008349,-0.167890,0.751190
0.008395,-0.214377,0.760702
0.008195,-0.268668,0.728144
0.007410,-0.332740,0.667260
0.006290,-0.408926,0.591074
0.005487,-0.500000,0.500000
0.005123,-0.591074,0.408926
0.004525,-0.667260,0.332740
0.002972,-0.728144,0.268668
0.001022,-0.760702,0.214377
0.000212,-0.751190,0.167890
0.000466,-0.690794,0.127516
0.002394,-0.577296,0.091784
0.005590,-0.415685,0.059394
0.008757,-0.217646,0.029166
0.011259,0.000000,0.000000
0.012115,0.217646,-0.029166
0.011646,0.415685,-0.059394
0.010578,0.577296,-0.091784
0.009355,0.690794,-0.127516
0.008128,0.751190,-0.167890
0.007054,0.760702,-0.214377
0.006032,0.728144,-0.268668
0.004862,0.667260,-0.332740
0.003675,0.591074,-0.408926
0.002783,0.500000,-0.500000
0.001553,0.408926,-0.591074
-0.000662,0.332740,-0.667260
-0.003486,0.268668,-0.728144
-0.005532,0.214377,-0.760702
-0.005353,0.167890,-0.751190
-0.003504,0.127516,-0.690794
-0.000171,0.091784,-0.577296
0.003660,0.059394,-0.415685
0.006697,0.029166,-0.217646
0.008757,0.000000,0.000000
0.009423,-0.029166,0.217646
0.009220,-0.059394,0.415685
0.008901,-0.091784,0.577296
0.008708,-0.127516,0.690794
0.008836,-0.167890,0.751190
0.009324,-0.214377,0.760702
0.009386,-0.268668,0.728144
0.008581,-0.332740,0.667260
0.006512,-0.408926,0.591074
0.003960,-0.500000,0.500000
0.001315,-0.591074,0.408926
-0.001763,-0.667260,0.332740
-0.004753,-0.728144,0.268668
-0.006968,-0.760702,0.214377
-0.006782,-0.751190,0.167890
-0.004571,-0.690794,0.127516
-0.000958,-0.577296,0.091784
0.003134,-0.415685,0.059394
0.006317,-0.217646,0.029166
0.008370,0.000000,0.000000
0.008958,0.217646,-0.029166
0.008471,0.415685,-0.059394
0.007750,0.577296,-0.091784
0.007147,0.690794,-0.127516
0.006697,0.751190,-0.167890
0.006417,0.760702,-0.214377
0.005935,0.728144,-0.268668
0.005102,0.667260,-0.332740
0.004126,0.591074,-0.408926
0.003376,0.500000,-0.500000
0.002979,0.408926,-0.591074
0.002907,0.332740,-0.667260
0.003495,0.268668,-0.728144
0.004241,0.214377,-0.760702
0.004745,0.167890,-0.751190
0.005396,0.127516,-0.690794
0.007143,0.091784,-0.577296
0.009678,0.059394,-0.415685
0.011739,0.029166,-0.217646
0.012947,-0.000000,-0.000000
0.013066,-0.029166,0.217646
0.012389,-0.059394,0.415685
0.011809,-0.091784,0.577296
0.011674,-0.127516,0.690794
0.011861,-0.167890,0.751190
0.012417,-0.214377,0.760702
0.012881,-0.268668,0.728144
0.013068,-0.332740,0.667260
0.013107,-0.408926,0.591074
0.013465,-0.500000,0.500000
0.013020,-0.591074,0.408926
0.011084,-0.667260,0.332740
0.008158,-0.728144,0.268668
0.004942,-0.760702,0.214377
0.003247,-0.751190,0.167890
0.002971,-0.690794,0.127516
0.004613,-0.577296,0.091784
0.007662,-0.415685,0.059394
0.010311,-0.217646,0.029166
0.011996,0.000000,0.000000
0.012122,0.217646,-0.029166
0.011202,0.415685,-0.059394
0.010174,0.577296,-0.091784
0.009285,0.690794,-0.127516
0.008497,0.751190,-0.167890
0.008023,0.760702,-0.214377
0.007224,0.728144,-0.268668
0.005696,0.667260,-0.332740
0.003518,0.591074,-0.408926
0.001211,0.500000,-0.500000
-0.000989,0.408926,-0.591074
-0.003013,0.332740,-0.667260
-0.004277,0.268668,-0.728144
-0.004579,0.214377,-0.760702
-0.003600,0.167890,-0.751190
-0.001727,0.127516,-0.690794
0.001338,0.091784,-0.577296
0.005035,0.059394,-0.415685
0.008126,0.029166,-0.217646
0.010203,0.000000,0.000000
0.010620,-0.029166,0.217646
0.009778,-0.059394,0.415685
0.008707,-0.091784,0.577296
0.007902,-0.127516,0.690794
0.007558,-0.167890,0.751190
0.007803,-0.214377,0.760702
0.007909,-0.268668,0.728144
0.007006,-0.332740,0.667260
0.005062,-0.408926,0.591074
0.003412,-0.500000,0.500000
0.002675,-0.591074,0.408926
0.002255,-0.667260,0.332740
0.002006,-0.728144,0.268668
0.001932,-0.760702,0.214377
0.002127,-0.751190,0.167890
0.002657,-0.690794,0.127516
0.004350,-0.577296,0.091784
0.006880,-0.415685,0.059394
0.009335,-0.217646,0.029166
0.011222,-0.000000,-0.000000
0.011871,0.217646,-0.029166
0.011530,0.415685,-0.059394
0.010848,0.577296,-0.091784
0.010253,0.690794,-0.127516
0.009653,0.751190,-0.167890
0.009004,0.760702,-0.214377
0.008119,0.728144,-0.268668
0.006777,0.667260,-0.332740
0.004643,0.591074,-0.408926
0.002195,0.500000,-0.500000
0.000533,0.408926,-0.591074
-0.000572,0.332740,-0.667260
-0.001608,0.268668,-0.728144
-0.002245,0.214377,-0.760702
-0.001970,0.167890,-0.751190
-0.000754,0.127516,-0.690794
0.001952,0.091784,-0.577296
0.005393,0.059394,-0.415685
0.008270,0.029166,-0.217646
0.010273,-0.000000,-0.000000
0.010948,-0.029166,0.217646
0.010576,-0.059394,0.415685
0.010063,-0.091784,0.577296
0.009927,-0.127516,0.690794
0.010231,-0.167890,0.751190
0.010962,-0.214377,0.760702
0.011531,-0.268668,0.728144
0.011623,-0.332740,0.667260
0.011358,-0.408926,0.591074
0.011268,-0.500000,0.500000
0.010288,-0.591074,0.408926
0.007672,-0.667260,0.332740
0.003413,-0.728144,0.268668
-0.001202,-0.760702,0.214377
-0.004022,-0.751190,0.167890
-0.004906,-0.690794,0.127516
-0.002949,-0.577296,0.091784
0.000716,-0.415685,0.059394
0.004323,-0.217646,0.029166
0.007137,0.000000,0.000000
0.008262,0.217646,-0.029166
0.008073,0.415685,-0.059394
0.007252,0.577296,-0.091784
0.006328,0.690794,-0.127516
0.005558,0.751190,-0.167890
0.005006,0.760702,-0.214377
0.004456,0.728144,-0.268668
0.003823,0.667260,-0.332740
0.002797,0.591074,-0.408926
0.001699,0.500000,-0.500000
0.000832,0.408926,-0.591074
-0.000236,0.332740,-0.667260
-0.001690,0.268668,-0.728144
-0.002954,0.214377,-0.760702
-0.003200,0.167890,-0.751190
-0.002547,0.127516,-0.690794
-0.000203,0.091784,-0.577296
0.003222,0.059394,-0.415685
0.006450,0.029166,-0.217646
0.009025,0.000000,0.000000
0.010081,-0.029166,0.217646
0.009859,-0.059394,0.415685
0.009332,-0.091784,0.577296
0.009096,-0.127516,0.690794
0.009294,-0.167890,0.751190
0.009920,-0.214377,0.760702
0.010126,-0.268668,0.728144
0.009319,-0.332740,0.667260
0.007332,-0.408926,0.591074
0.004947,-0.500000,0.500000
0.002526,-0.591074,0.408926
-0.000019,-0.667260,0.332740
-0.002464,-0.728144,0.268668
-0.004389,-0.760702,0.214377
-0.004372,-0.751190,0.167890
-0.002779,-0.690794,0.127516
0.000363,-0.577296,0.091784
0.004319,-0.415685,0.059394
0.007470,-0.217646,0.029166
0.009489,0.000000,0.000000
0.010008,0.217646,-0.029166
0.009513,0.415685,-0.059394
0.008899,0.577296,-0.091784
0.008477,0.690794,-0.127516
0.008184,0.751190,-0.167890
0.008079,0.760702,-0.214377
0.008268,0.728144,-0.268668
0.008800,0.667260,-0.332740
0.008336,0.591074,-0.408926
0.006563,0.500000,-0.500000
0.004167,0.408926,-0.591074
0.001736,0.332740,-0.667260
-0.000228,0.268668,-0.728144
-0.001510,0.214377,-0.760702
-0.001494,0.167890,-0.751190
-0.000463,0.127516,-0.690794
0.001895,0.091784,-0.577296
0.004936,0.059394,-0.415685
0.007596,0.029166,-0.217646
0.009637,0.000000,0.000000
0.010743,-0.029166,0.217646
0.010875,-0.059394,0.415685
0.010287,-0.091784,0.577296
0.009707,-0.127516,0.690794
0.009337,-0.167890,0.751190
0.009344,-0.214377,0.760702
0.009806,-0.268668,0.728144
0.010580,-0.332740,0.667260
0.011628,-0.408926,0.591074
0.012957,-0.500000,0.500000
0.013223,-0.591074,0.408926
0.011735,-0.667260,0.332740
0.008536,-0.728144,0.268668
0.004378,-0.760702,0.214377
0.000639,-0.751190,0.167890
-0.002004,-0.690794,0.127516
-0.001798,-0.577296,0.091784
0.000571,-0.415685,0.059394
0.003693,-0.217646,0.029166
0.006649,0.000000,0.000000
0.008291,0.217646,-0.029166
0.008698,0.415685,-0.059394
0.008332,0.577296,-0.091784
0.007603,0.690794,-0.127516
0.006648,0.751190,-0.167890
0.005896,0.760702,-0.214377
0.005169,0.728144,-0.268668
0.004315,0.667260,-0.332740
0.003099,0.591074,-0.408926
0.001777,0.500000,-0.500000
0.000726,0.408926,-0.591074
-0.000364,0.332740,-0.667260
-0.001621,0.268668,-0.728144
-0.002551,0.214377,-0.760702
-0.002102,0.167890,-0.751190
-0.000550,0.127516,-0.690794
0.002381,0.091784,-0.577296
0.006137,0.059394,-0.415685
0.009347,0.029166,-0.217646
0.011581,0.000000,0.000000
0.012109,-0.029166,0.217646
0.011313,-0.059394,0.415685
0.010099,-0.091784,0.577296
0.009006,-0.127516,0.690794
0.008579,-0.167890,0.751190
0.008930,-0.214377,0.760702
0.009129,-0.268668,0.728144
0.008352,-0.332740,0.667260
0.006468,-0.408926,0.591074
0.004551,-0.500000,0.500000
0.002896,-0.591074,0.408926
0.001088,-0.667260,0.332740
-0.000314,-0.728144,0.268668
-0.001505,-0.760702,0.214377
-0.002229,-0.751190,0.167890
-0.001922,-0.690794,0.127516
0.000304,-0.577296,0.091784
0.003751,-0.415685,0.059394
0.006898,-0.217646,0.029166
0.009208,-0.000000,-0.000000
0.010024,0.217646,-0.029166
0.009605,0.415685,-0.059394
0.008665,0.577296,-0.091784
0.007778,0.690794,-0.127516
0.007063,0.751190,-0.167890
0.006437,0.760702,-0.214377
0.005627,0.728144,-0.268668
0.004485,0.667260,-0.332740
0.003003,0.591074,-0.408926
0.001542,0.500000,-0.500000
0.000064,0.408926,-0.591074
-0.001480,0.332740,-0.667260
-0.002477,0.268668,-0.728144
-0.002421,0.214377,-0.760702
-0.001103,0.167890,-0.751190
0.001017,0.127516,-0.690794
0.004269,0.091784,-0.577296
0.007916,0.059394,-0.415685
0.010494,0.029166,-0.217646
0.011797,-0.000000,-0.000000
0.011686,-0.029166,0.217646
0.010805,-0.059394,0.415685
0.010183,-0.091784,0.577296
0.010076,-0.127516,0.690794
0.010447,-0.167890,0.751190
0.011298,-0.214377,0.760702
0.011582,-0.268668,0.728144
0.010561,-0.332740,0.667260
0.008131,-0.408926,0.591074
0.005213,-0.500000,0.500000
0.002356,-0.591074,0.408926
-0.000463,-0.667260,0.332740
-0.002521,-0.728144,0.268668
-0.003968,-0.760702,0.214377
-0.003953,-0.751190,0.167890
-0.002305,-0.690794,0.127516
0.000972,-0.577296,0.091784
0.005095,-0.415685,0.059394
0.008358,-0.217646,0.029166
0.010394,0.000000,0.000000
0.010823,0.217646,-0.029166
0.010093,0.415685,-0.059394
0.009117,0.577296,-0.091784
0.008306,0.690794,-0.127516
0.007723,0.751190,-0.167890
0.007408,0.760702,-0.214377
0.007397,0.728144,-0.268668
0.007632,0.667260,-0.332740
0.006836,0.591074,-0.408926
0.004903,0.500000,-0.500000
0.002922,0.408926,-0.591074
0.001561,0.332740,-0.667260
0.000817,0.268668,-0.728144
0.000323,0.214377,-0.760702
0.000438,0.167890,-0.751190
0.001361,0.127516,-0.690794
0.003648,0.091784,-0.577296
0.006573,0.059394,-0.415685
0.008942,0.029166,-0.217646
0.010507,0.000000,0.000000
0.011124,-0.029166,0.217646
0.010956,-0.059394,0.415685
0.010558,-0.091784,0.577296
0.010382,-0.127516,0.690794
0.010569,-0.167890,0.751190
0.011301,-0.214377,0.760702
0.012161,-0.268668,0.728144
0.013023,-0.332740,0.667260
0.013759,-0.408926,0.591074
0.014239,-0.500000,0.500000
0.013055,-0.591074,0.408926
0.009927,-0.667260,0.332740
0.005261,-0.728144,0.268668
0.000105,-0.760702,0.214377
-0.003366,-0.751190,0.167890
-0.004819,-0.690794,0.127516
-0.003386,-0.577296,0.091784
-0.000102,-0.415685,0.059394
0.003629,-0.217646,0.029166
0.006983,-0.000000,-0.000000
0.008777,0.217646,-0.029166
0.009117,0.415685,-0.059394
0.008466,0.577296,-0.091784
0.007462,0.690794,-0.127516
0.006444,0.751190,-0.167890
0.005645,0.760702,-0.214377
0.004897,0.728144,-0.268668
0.004002,0.667260,-0.332740
0.002616,0.591074,-0.408926
0.001209,0.500000,-0.500000
0.000082,0.408926,-0.591074
-0.001366,0.332740,-0.667260
-0.002941,0.268668,-0.728144
-0.003884,0.214377,-0.760702
-0.003306,0.167890,-0.751190
-0.001582,0.127516,-0.690794
0.001639,0.091784,-0.577296
0.005647,0.059394,-0.415685
0.008949,0.029166,-0.217646
0.011184,0.000000,0.000000
0.011612,-0.029166,0.217646
0.010687,-0.059394,0.415685
0.009468,-0.091784,0.577296
0.008521,-0.127516,0.690794
0.008288,-0.167890,0.751190
0.008818,-0.214377,0.760702
0.009154,-0.268668,0.728144
0.008656,-0.332740,0.667260
0.007169,-0.408926,0.591074
0.005291,-0.500000,0.500000
0.003594,-0.591074,0.408926
0.002068,-0.667260,0.332740
0.001211,-0.728144,0.268668
0.000716,-0.760702,0.214377
0.000177,-0.751190,0.167890
0.000062,-0.690794,0.127516
0.001645,-0.577296,0.091784
0.004536,-0.415685,0.059394
0.007575,-0.217646,0.029166
0.010022,0.000000,0.000000
0.010836,0.217646,-0.029166
0.010149,0.415685,-0.059394
0.008903,0.577296,-0.091784
0.007787,0.690794,-0.127516
0.006767,0.751190,-0.167890
0.005902,0.760702,-0.214377
0.005452,0.728144,-0.268668
0.005311,0.667260,-0.332740
0.005314,0.591074,-0.408926
0.005831,0.500000,-0.500000
