CoM_x_control,new_EP_lx,new_EP_rx
-0.016666,0.964947,-1.935053
-0.019603,0.779137,-2.119452
-0.022849,0.621693,-2.240891
-0.025757,0.486882,-2.245878
-0.026830,0.369797,-2.094911
-0.026038,0.266175,-1.771744
-0.023159,0.172243,-1.287086
-0.017204,0.084582,-0.677543
-0.010576,-0.000000,-0.000000
-0.005062,-0.084582,0.677543
-0.000875,-0.172243,1.287086
0.001838,-0.266175,1.771744
0.003607,-0.369797,2.094911
0.004645,-0.486882,2.245878
0.004180,-0.621693,2.240891
0.002216,-0.779137,2.119452
-0.001119,-0.964947,1.935053
-0.005602,-1.185887,1.714113
-0.010095,-1.450000,1.450000
-0.014181,-1.714113,1.185887
-0.017954,-1.935053,0.964947
-0.021433,-2.119452,0.779137
-0.024273,-2.240891,0.621693
-0.026503,-2.245878,0.486882
-0.026741,-2.094911,0.369797
-0.025316,-1.771744,0.266175
-0.021800,-1.287086,0.172243
-0.016587,-0.677543,0.084582
-0.011751,-0.000000,0.000000
-0.007379,0.677543,-0.084582
-0.004160,1.287086,-0.172243
-0.002108,1.771744,-0.266175
-0.000917,2.094911,-0.369797
0.000083,2.245878,-0.486882
0.000054,2.240891,-0.621693
-0.001402,2.119452,-0.779137
-0.004209,1.935053,-0.964947
-0.008087,1.714113,-1.185887
-0.011841,1.450000,-1.450000
-0.015113,1.185887,-1.714113
-0.018904,0.964947,-1.935053
-0.023147,0.779137,-2.119452
-0.026832,0.621693,-2.240891
-0.029406,0.486882,-2.245878
-0.029359,0.369797,-2.094911
-0.027103,0.266175,-1.771744
-0.021658,0.172243,-1.287086
-0.013946,0.084582,-0.677543
-0.006274,-0.000000,-0.000000
0.000647,-0.084582,0.677543
0.005207,-0.172243,1.287086
0.007330,-0.266175,1.771744
0.007627,-0.369797,2.094911
0.006918,-0.486882,2.245878
0.004679,-0.621693,2.240891
0.001052,-0.779137,2.119452
-0.003680,-0.964947,1.935053
-0.008883,-1.185887,1.714113
-0.013450,-1.450000,1.450000
-0.017370,-1.714113,1.185887
-0.020802,-1.935053,0.964947
-0.023495,-2.119452,0.779137
-0.025073,-2.240891,0.621693
-0.025718,-2.245878,0.486882
-0.024211,-2.094911,0.369797
-0.021265,-1.771744,0.266175
-0.016878,-1.287086,0.172243
-0.011494,-0.677543,0.084582
-0.006931,-0.000000,-0.000000
-0.003280,0.677543,-0.084582
-0.001388,1.287086,-0.172243
-0.001217,1.771744,-0.266175
-0.001792,2.094911,-0.369797
-0.002380,2.245878,-0.486882
-0.003712,2.240891,-0.621693
-0.005932,2.119452,-0.779137
-0.008961,1.935053,-0.964947
-0.012588,1.714113,-1.185887
-0.015629,1.450000,-1.450000
-0.017772,1.185887,-1.714113
-0.020042,0.964947,-1.935053
-0.022905,0.779137,-2.119452
-0.025616,0.621693,-2.240891
-0.027150,0.486882,-2.245878
-0.026207,0.369797,-2.094911
-0.023770,0.266175,-1.771744
-0.019438,0.172243,-1.287086
-0.013366,0.084582,-0.677543
-0.007078,-0.000000,-0.000000
-0.001275,-0.084582,0.677543
0.002735,-0.172243,1.287086
0.004904,-0.266175,1.771744
0.005862,-0.369797,2.094911
0.006207,-0.486882,2.245878
0.004879,-0.621693,2.240891
0.001925,-0.779137,2.119452
-0.002408,-0.964947,1.935053
-0.007593,-1.185887,1.714113
-0.012462,-1.450000,1.450000
-0.016762,-1.714113,1.185887
-0.020324,-1.935053,0.964947
-0.022867,-2.119452,0.779137
-0.024271,-2.240891,0.621693
-0.024947,-2.245878,0.486882
-0.023560,-2.094911,0.369797
-0.020665,-1.771744,0.266175
-0.016190,-1.287086,0.172243
-0.010804,-0.677543,0.084582
-0.006689,-0.000000,0.000000
-0.003624,0.677543,-0.084582
-0.001802,1.287086,-0.172243
-0.001209,1.771744,-0.266175
-0.000892,2.094911,-0.369797
-0.000391,2.245878,-0.486882
-0.000845,2.240891,-0.621693
-0.002457,2.119452,-0.779137
-0.005324,1.935053,-0.964947
-0.008717,1.714113,-1.185887
-0.011629,1.450000,-1.450000
-0.014195,1.185887,-1.714113
-0.016868,0.964947,-1.935053
-0.020542,0.779137,-2.119452
-0.024388,0.621693,-2.240891
-0.026563,0.486882,-2.245878
-0.027291,0.369797,-2.094911
-0.025925,0.266175,-1.771744
-0.022108,0.172243,-1.287086
-0.016087,0.084582,-0.677543
-0.008904,-0.000000,-0.000000
-0.002684,-0.084582,0.677543
0.001933,-0.172243,1.287086
0.004550,-0.266175,1.771744
0.006141,-0.369797,2.094911
0.006554,-0.486882,2.245878
0.005539,-0.621693,2.240891
0.002885,-0.779137,2.119452
-0.001018,-0.964947,1.935053
-0.005668,-1.185887,1.714113
-0.010583,-1.450000,1.450000
-0.014543,-1.714113,1.185887
-0.018106,-1.935053,0.964947
-0.021272,-2.119452,0.779137
-0.023619,-2.240891,0.621693
-0.024667,-2.245878,0.486882
-0.024557,-2.094911,0.369797
-0.022478,-1.771744,0.266175
-0.018444,-1.287086,0.172243
-0.013571,-0.677543,0.084582
-0.008716,-0.000000,-0.000000
-0.005087,0.677543,-0.084582
-0.002865,1.287086,-0.172243
-0.002187,1.771744,-0.266175
-0.001946,2.094911,-0.369797
-0.002004,2.245878,-0.486882
-0.002895,2.240891,-0.621693
-0.004608,2.119452,-0.779137
-0.007014,1.935053,-0.964947
-0.010122,1.714113,-1.185887
-0.013410,1.450000,-1.450000
-0.015786,1.185887,-1.714113
-0.017878,0.964947,-1.935053
-0.020690,0.779137,-2.119452
-0.023705,0.621693,-2.240891
-0.025394,0.486882,-2.245878
-0.025892,0.369797,-2.094911
-0.024516,0.266175,-1.771744
-0.021067,0.172243,-1.287086
-0.015748,0.084582,-0.677543
-0.009354,-0.000000,-0.000000
-0.003812,-0.084582,0.677543
0.000307,-0.172243,1.287086
0.002659,-0.266175,1.771744
0.004060,-0.369797,2.094911
0.004689,-0.486882,2.245878
0.004310,-0.621693,2.240891
0.002292,-0.779137,2.119452
-0.000790,-0.964947,1.935053
-0.004863,-1.185887,1.714113
-0.009595,-1.450000,1.450000
-0.013800,-1.714113,1.185887
-0.017801,-1.935053,0.964947
-0.021468,-2.119452,0.779137
-0.024429,-2.240891,0.621693
-0.025868,-2.245878,0.486882
-0.026112,-2.094911,0.369797
-0.024405,-1.771744,0.266175
-0.020780,-1.287086,0.172243
-0.015872,-0.677543,0.084582
-0.010451,-0.000000,-0.000000
-0.005898,0.677543,-0.084582
-0.002507,1.287086,-0.172243
-0.000948,1.771744,-0.266175
-0.000133,2.094911,-0.369797
0.000344,2.245878,-0.486882
-0.000015,2.240891,-0.621693
-0.001741,2.119452,-0.779137
-0.004527,1.935053,-0.964947
-0.008081,1.714113,-1.185887
-0.012151,1.450000,-1.450000
-0.015903,1.185887,-1.714113
-0.019404,0.964947,-1.935053
-0.023187,0.779137,-2.119452
-0.026929,0.621693,-2.240891
-0.028911,0.486882,-2.245878
-0.029405,0.369797,-2.094911
-0.027425,0.266175,-1.771744
-0.022855,0.172243,-1.287086
-0.016303,0.084582,-0.677543
-0.008660,-0.000000,-0.000000
-0.002152,-0.084582,0.677543
0.002623,-0.172243,1.287086
0.005310,-0.266175,1.771744
0.006848,-0.369797,2.094911
0.007264,-0.486882,2.245878
0.006435,-0.621693,2.240891
0.004286,-0.779137,2.119452
0.000985,-0.964947,1.935053
-0.003456,-1.185887,1.714113
-0.008414,-1.450000,1.450000
-0.013126,-1.714113,1.185887
-0.017756,-1.935053,0.964947
-0.022166,-2.119452,0.779137
-0.025902,-2.240891,0.621693
-0.027973,-2.245878,0.486882
-0.028693,-2.094911,0.369797
-0.026944,-1.771744,0.266175
-0.023066,-1.287086,0.172243
-0.017897,-0.677543,0.084582
-0.012335,-0.000000,-0.000000
-0.007867,0.677543,-0.084582
-0.004397,1.287086,-0.172243
-0.002145,1.771744,-0.266175
-0.000527,2.094911,-0.369797
0.000470,2.245878,-0.486882
0.000532,2.240891,-0.621693
-0.000775,2.119452,-0.779137
-0.003156,1.935053,-0.964947
-0.006573,1.714113,-1.185887
-0.010470,1.450000,-1.450000
-0.014138,1.185887,-1.714113
-0.018069,0.964947,-1.935053
-0.022567,0.779137,-2.119452
-0.026995,0.621693,-2.240891
-0.029633,0.486882,-2.245878
-0.030424,0.369797,-2.094911
-0.028165,0.266175,-1.771744
-0.023188,0.172243,-1.287086
-0.016163,0.084582,-0.677543
-0.008231,-0.000000,-0.000000
-0.001577,-0.084582,0.677543
0.003434,-0.172243,1.287086
0.006254,-0.266175,1.771744
0.007541,-0.369797,2.094911
0.008052,-0.486882,2.245878
0.007109,-0.621693,2.240891
0.004701,-0.779137,2.119452
0.001135,-0.964947,1.935053
-0.003416,-1.185887,1.714113
-0.007945,-1.450000,1.450000
-0.012396,-1.714113,1.185887
-0.017422,-1.935053,0.964947
-0.022498,-2.119452,0.779137
-0.026623,-2.240891,0.621693
-0.029869,-2.245878,0.486882
-0.030705,-2.094911,0.369797
-0.029332,-1.771744,0.266175
-0.025758,-1.287086,0.172243
-0.020398,-0.677543,0.084582
-0.014691,-0.000000,-0.000000
-0.009178,0.677543,-0.084582
-0.004955,1.287086,-0.172243
-0.002148,1.771744,-0.266175
-0.000227,2.094911,-0.369797
0.001532,2.245878,-0.486882
0.001985,2.240891,-0.621693
0.000921,2.119452,-0.779137
-0.001454,1.935053,-0.964947
-0.004920,1.714113,-1.185887
-0.008620,1.450000,-1.450000
-0.012156,1.185887,-1.714113
-0.016178,0.964947,-1.935053
-0.020787,0.779137,-2.119452
-0.025298,0.621693,-2.240891
-0.029162,0.486882,-2.245878
-0.029905,0.369797,-2.094911
-0.028000,0.266175,-1.771744
-0.023478,0.172243,-1.287086
-0.016771,0.084582,-0.677543
-0.009673,0.000000,0.000000
-0.002850,-0.084582,0.677543
0.002103,-0.172243,1.287086
0.004955,-0.266175,1.771744
0.006312,-0.369797,2.094911
0.006987,-0.486882,2.245878
0.006194,-0.621693,2.240891
0.003953,-0.779137,2.119452
0.000689,-0.964947,1.935053
-0.003329,-1.185887,1.714113
-0.007418,-1.450000,1.450000
-0.011602,-1.714113,1.185887
-0.016201,-1.935053,0.964947
-0.020798,-2.119452,0.779137
-0.024752,-2.240891,0.621693
-0.028002,-2.245878,0.486882
-0.029046,-2.094911,0.369797
-0.028196,-1.771744,0.266175
-0.024967,-1.287086,0.172243
-0.019880,-0.677543,0.084582
-0.014727,0.000000,0.000000
-0.009834,0.677543,-0.084582
-0.006370,1.287086,-0.172243
-0.004458,1.771744,-0.266175
-0.003199,2.094911,-0.369797
-0.001964,2.245878,-0.486882
-0.001721,2.240891,-0.621693
-0.002677,2.119452,-0.779137
-0.004608,1.935053,-0.964947
-0.007365,1.714113,-1.185887
-0.010228,1.450000,-1.450000
-0.012783,1.185887,-1.714113
-0.015882,0.964947,-1.935053
-0.019690,0.779137,-2.119452
-0.023440,0.621693,-2.240891
-0.026523,0.486882,-2.245878
-0.027136,0.369797,-2.094911
-0.025950,0.266175,-1.771744
-0.022422,0.172243,-1.287086
-0.016655,0.084582,-0.677543
-0.010410,0.000000,0.000000
-0.004409,-0.084582,0.677543
-0.000056,-0.172243,1.287086
0.002538,-0.266175,1.771744
0.003863,-0.369797,2.094911
0.004494,-0.486882,2.245878
0.003544,-0.621693,2.240891
0.001042,-0.779137,2.119452
-0.002915,-0.964947,1.935053
-0.007723,-1.185887,1.714113
-0.012142,-1.450000,1.450000
-0.016020,-1.714113,1.185887
-0.019542,-1.935053,0.964947
-0.022236,-2.119452,0.779137
-0.023761,-2.240891,0.621693
-0.024145,-2.245878,0.486882
-0.023657,-2.094911,0.369797
-0.021538,-1.771744,0.266175
-0.017577,-1.287086,0.172243
-0.012906,-0.677543,0.084582
-0.008264,0.000000,0.000000
-0.004917,0.677543,-0.084582
-0.002838,1.287086,-0.172243
-0.001788,1.771744,-0.266175
-0.000794,2.094911,-0.369797
0.000199,2.245878,-0.486882
0.000430,2.240891,-0.621693
-0.000576,2.119452,-0.779137
-0.002823,1.935053,-0.964947
-0.005785,1.714113,-1.185887
-0.009295,1.450000,-1.450000
-0.012873,1.185887,-1.714113
-0.016357,0.964947,-1.935053
-0.020321,0.779137,-2.119452
-0.024375,0.621693,-2.240891
-0.026815,0.486882,-2.245878
-0.027768,0.369797,-2.094911
-0.026368,0.266175,-1.771744
-0.022443,0.172243,-1.287086
-0.016333,0.084582,-0.677543
-0.008939,0.000000,0.000000
-0.002459,-0.084582,0.677543
0.002376,-0.172243,1.287086
0.005129,-0.266175,1.771744
0.006916,-0.369797,2.094911
0.007517,-0.486882,2.245878
0.006686,-0.621693,2.240891
0.004479,-0.779137,2.119452
0.001174,-0.964947,1.935053
-0.002979,-1.185887,1.714113
-0.007800,-1.450000,1.450000
-0.012363,-1.714113,1.185887
-0.016789,-1.935053,0.964947
-0.020901,-2.119452,0.779137
-0.024370,-2.240891,0.621693
-0.026762,-2.245878,0.486882
-0.028047,-2.094911,0.369797
-0.026759,-1.771744,0.266175
-0.023184,-1.287086,0.172243
-0.018339,-0.677543,0.084582
-0.012906,0.000000,0.000000
-0.008436,0.677543,-0.084582
-0.005304,1.287086,-0.172243
-0.003942,1.771744,-0.266175
-0.003172,2.094911,-0.369797
-0.002825,2.245878,-0.486882
-0.003308,2.240891,-0.621693
-0.004720,2.119452,-0.779137
-0.006873,1.935053,-0.964947
-0.009643,1.714113,-1.185887
-0.012616,1.450000,-1.450000
-0.014829,1.185887,-1.714113
-0.016722,0.964947,-1.935053
-0.019501,0.779137,-2.119452
-0.022834,0.621693,-2.240891
-0.024786,0.486882,-2.245878
-0.025701,0.369797,-2.094911
-0.024740,0.266175,-1.771744
-0.021732,0.172243,-1.287086
-0.016766,0.084582,-0.677543
-0.010448,0.000000,0.000000
-0.004879,-0.084582,0.677543
-0.000700,-0.172243,1.287086
0.001708,-0.266175,1.771744
0.003175,-0.369797,2.094911
0.003368,-0.486882,2.245878
0.002249,-0.621693,2.240891
-0.000258,-0.779137,2.119452
-0.003933,-0.964947,1.935053
-0.008542,-1.185887,1.714113
-0.013496,-1.450000,1.450000
-0.017992,-1.714113,1.185887
-0.022026,-1.935053,0.964947
-0.024888,-2.119452,0.779137
-0.026546,-2.240891,0.621693
-0.026402,-2.245878,0.486882
-0.024931,-2.094911,0.369797
-0.021543,-1.771744,0.266175
-0.016571,-1.287086,0.172243
-0.011118,-0.677543,0.084582
-0.005816,0.000000,0.000000
-0.002071,0.677543,-0.084582
0.000220,1.287086,-0.172243
0.001278,1.771744,-0.266175
0.002179,2.094911,-0.369797
0.002735,2.245878,-0.486882
0.002360,2.240891,-0.621693
0.000603,2.119452,-0.779137
-0.002405,1.935053,-0.964947
-0.006236,1.714113,-1.185887
-0.010355,1.450000,-1.450000
-0.014301,1.185887,-1.714113
-0.018407,0.964947,-1.935053
-0.022962,0.779137,-2.119452
-0.027439,0.621693,-2.240891
-0.030212,0.486882,-2.245878
-0.031409,0.369797,-2.094911
-0.029443,0.266175,-1.771744
-0.024568,0.172243,-1.287086
-0.017602,0.084582,-0.677543
-0.009292,0.000000,0.000000
-0.002183,-0.084582,0.677543
0.003003,-0.172243,1.287086
0.005917,-0.266175,1.771744
0.007481,-0.369797,2.094911
0.007659,-0.486882,2.245878
0.006530,-0.621693,2.240891
0.003943,-0.779137,2.119452
0.000336,-0.964947,1.935053
-0.003993,-1.185887,1.714113
-0.008717,-1.450000,1.450000
-0.013488,-1.714113,1.185887
-0.018455,-1.935053,0.964947
-0.022882,-2.119452,0.779137
-0.026462,-2.240891,0.621693
-0.028474,-2.245878,0.486882
-0.029212,-2.094911,0.369797
-0.027442,-1.771744,0.266175
-0.023467,-1.287086,0.172243
-0.018207,-0.677543,0.084582
-0.012536,0.000000,0.000000
-0.008207,0.677543,-0.084582
-0.004993,1.287086,-0.172243
-0.003154,1.771744,-0.266175
-0.002006,2.094911,-0.369797
-0.000899,2.245878,-0.486882
-0.000862,2.240891,-0.621693
-0.002027,2.119452,-0.779137
-0.004508,1.935053,-0.964947
-0.007562,1.714113,-1.185887
-0.010735,1.450000,-1.450000
-0.013886,1.185887,-1.714113
-0.017548,0.964947,-1.935053
-0.021931,0.779137,-2.119452
-0.025920,0.621693,-2.240891
-0.028693,0.486882,-2.245878
-0.028608,0.369797,-2.094911
-0.026751,0.266175,-1.771744
-0.022407,0.172243,-1.287086
-0.016006,0.084582,-0.677543
-0.009445,-0.000000,0.000000
-0.003344,-0.084582,0.677543
0.001038,-0.172243,1.287086
0.003609,-0.266175,1.771744
0.005001,-0.369797,2.094911
0.005862,-0.486882,2.245878
0.005101,-0.621693,2.240891
0.002721,-0.779137,2.119452
-0.001078,-0.964947,1.935053
-0.005763,-1.185887,1.714113
-0.010424,-1.450000,1.450000
-0.014806,-1.714113,1.185887
-0.018985,-1.935053,0.964947
-0.022749,-2.119452,0.779137
-0.025603,-2.240891,0.621693
-0.027366,-2.245878,0.486882
-0.026762,-2.094911,0.369797
-0.024587,-1.771744,0.266175
-0.020435,-1.287086,0.172243
-0.015036,-0.677543,0.084582
-0.010573,0.000000,0.000000
-0.006730,0.677543,-0.084582
-0.003652,1.287086,-0.172243
-0.001612,1.771744,-0.266175
0.000100,2.094911,-0.369797
0.001629,2.245878,-0.486882
0.002207,2.240891,-0.621693
0.001254,2.119452,-0.779137
-0.000999,1.935053,-0.964947
-0.004572,1.714113,-1.185887
-0.008992,1.450000,-1.450000
-0.013209,1.185887,-1.714113
-0.017468,0.964947,-1.935053
-0.022222,0.779137,-2.119452
-0.026872,0.621693,-2.240891
-0.029856,0.486882,-2.245878
-0.031305,0.369797,-2.094911
-0.029768,0.266175,-1.771744
-0.025285,0.172243,-1.287086
-0.018568,0.084582,-0.677543
-0.010548,0.000000,0.000000
-0.003648,-0.084582,0.677543
0.001371,-0.172243,1.287086
0.004158,-0.266175,1.771744
0.005847,-0.369797,2.094911
0.006333,-0.486882,2.245878
0.005522,-0.621693,2.240891
0.003553,-0.779137,2.119452
0.000689,-0.964947,1.935053
-0.002977,-1.185887,1.714113
-0.007029,-1.450000,1.450000
-0.010927,-1.714113,1.185887
-0.015162,-1.935053,0.964947
-0.019272,-2.119452,0.779137
-0.022820,-2.240891,0.621693
-0.025259,-2.245878,0.486882
-0.026715,-2.094911,0.369797
-0.025907,-1.771744,0.266175
-0.022948,-1.287086,0.172243
-0.018577,-0.677543,0.084582
-0.013377,0.000000,0.000000
-0.008921,0.677543,-0.084582
-0.005687,1.287086,-0.172243
-0.004110,1.771744,-0.266175
-0.003062,2.094911,-0.369797
-0.002350,2.245878,-0.486882
-0.002296,2.240891,-0.621693
-0.003079,2.119452,-0.779137
-0.004652,1.935053,-0.964947
-0.007165,1.714113,-1.185887
-0.010091,1.450000,-1.450000
-0.012531,1.185887,-1.714113
-0.015033,0.964947,-1.935053
-0.018503,0.779137,-2.119452
-0.022317,0.621693,-2.240891
-0.024516,0.486882,-2.245878
-0.025501,0.369797,-2.094911
-0.024632,0.266175,-1.771744
-0.021765,0.172243,-1.287086
-0.016757,0.084582,-0.677543
-0.010456,0.000000,0.000000
-0.005033,-0.084582,0.677543
-0.000861,-0.172243,1.287086
0.001641,-0.266175,1.771744
0.003316,-0.369797,2.094911
0.003913,-0.486882,2.245878
0.003119,-0.621693,2.240891
0.000837,-0.779137,2.119452
-0.002620,-0.964947,1.935053
-0.006941,-1.185887,1.714113
-0.011444,-1.450000,1.450000
-0.015493,-1.714113,1.185887
-0.019621,-1.935053,0.964947
-0.023387,-2.119452,0.779137
-0.026198,-2.240891,0.621693
-0.027238,-2.245878,0.486882
-0.026995,-2.094911,0.369797
-0.024616,-1.771744,0.266175
-0.020328,-1.287086,0.172243
-0.015159,-0.677543,0.084582
-0.009875,0.000000,0.000000
-0.005842,0.677543,-0.084582
-0.002894,1.287086,-0.172243
-0.001180,1.771744,-0.266175
0.000013,2.094911,-0.369797
0.000780,2.245878,-0.486882
0.000635,2.240891,-0.621693
-0.000801,2.119452,-0.779137
-0.003047,1.935053,-0.964947
-0.006311,1.714113,-1.185887
-0.010076,1.450000,-1.450000
-0.013781,1.185887,-1.714113
-0.017761,0.964947,-1.935053
-0.022053,0.779137,-2.119452
-0.026271,0.621693,-2.240891
-0.028510,0.486882,-2.245878
-0.029001,0.369797,-2.094911
-0.027152,0.266175,-1.771744
-0.022558,0.172243,-1.287086
-0.016836,0.084582,-0.677543
-0.010004,0.000000,0.000000
-0.003269,-0.084582,0.677543
0.001407,-0.172243,1.287086
0.004025,-0.266175,1.771744
0.005436,-0.369797,2.094911
0.006295,-0.486882,2.245878
0.005752,-0.621693,2.240891
0.003789,-0.779137,2.119452
0.000861,-0.964947,1.935053
-0.002827,-1.185887,1.714113
-0.006609,-1.450000,1.450000
-0.010563,-1.714113,1.185887
-0.015106,-1.935053,0.964947
-0.019786,-2.119452,0.779137
-0.023759,-2.240891,0.621693
-0.027128,-2.245878,0.486882
-0.028705,-2.094911,0.369797
-0.027004,-1.771744,0.266175
-0.023555,-1.287086,0.172243
-0.018797,-0.677543,0.084582
-0.013456,0.000000,0.000000
-0.009319,0.677543,-0.084582
-0.006376,1.287086,-0.172243
-0.004693,1.771744,-0.266175
-0.003672,2.094911,-0.369797
-0.002978,2.245878,-0.486882
-0.002877,2.240891,-0.621693
-0.003425,2.119452,-0.779137
-0.004753,1.935053,-0.964947
-0.006844,1.714113,-1.185887
-0.009467,1.450000,-1.450000
-0.012413,1.185887,-1.714113
-0.015747,0.964947,-1.935053
-0.019466,0.779137,-2.119452
-0.023253,0.621693,-2.240891
-0.026590,0.486882,-2.245878
-0.027522,0.369797,-2.094911
-0.026330,0.266175,-1.771744
-0.023000,0.172243,-1.287086
-0.017618,0.084582,-0.677543
-0.011270,0.000000,0.000000
-0.004904,-0.084582,0.677543
-0.000253,-0.172243,1.287086
0.002717,-0.266175,1.771744
0.004218,-0.369797,2.094911
0.004791,-0.486882,2.245878
0.003671,-0.621693,2.240891
0.001024,-0.779137,2.119452
-0.002641,-0.964947,1.935053
-0.007165,-1.185887,1.714113
-0.011372,-1.450000,1.450000
-0.015312,-1.714113,1.185887
-0.019178,-1.935053,0.964947
-0.022286,-2.119452,0.779137
-0.024258,-2.240891,0.621693
-0.025484,-2.245878,0.486882
-0.024567,-2.094911,0.369797
-0.021787,-1.771744,0.266175
-0.017377,-1.287086,0.172243
-0.011886,-0.677543,0.084582
-0.007206,0.000000,0.000000
-0.003494,0.677543,-0.084582
-0.001374,1.287086,-0.172243
-0.000779,1.771744,-0.266175
-0.000812,2.094911,-0.369797
-0.000868,2.245878,-0.486882
-0.001843,2.240891,-0.621693
-0.003816,2.119452,-0.779137
-0.006478,1.935053,-0.964947
-0.009509,1.714113,-1.185887
-0.012507,1.450000,-1.450000
-0.015249,1.185887,-1.714113
-0.018421,0.964947,-1.935053
-0.022073,0.779137,-2.119452
-0.025280,0.621693,-2.240891
-0.027394,0.486882,-2.245878
-0.026734,0.369797,-2.094911
-0.024272,0.266175,-1.771744
-0.019358,0.172243,-1.287086
-0.012547,0.084582,-0.677543
-0.006102,0.000000,0.000000
-0.000442,-0.084582,0.677543
0.003460,-0.172243,1.287086
0.005581,-0.266175,1.771744
0.006584,-0.369797,2.094911
0.007156,-0.486882,2.245878
0.006348,-0.621693,2.240891
0.004201,-0.779137,2.119452
0.000716,-0.964947,1.935053
-0.003699,-1.185887,1.714113
-0.008275,-1.450000,1.450000
-0.012722,-1.714113,1.185887
-0.017181,-1.935053,0.964947
-0.021549,-2.119452,0.779137
-0.024970,-2.240891,0.621693
-0.027507,-2.245878,0.486882
-0.027812,-2.094911,0.369797
-0.026310,-1.771744,0.266175
-0.022522,-1.287086,0.172243
-0.017052,-0.677543,0.084582
-0.011794,0.000000,0.000000
-0.006889,0.677543,-0.084582
-0.003190,1.287086,-0.172243
-0.000861,1.771744,-0.266175
0.000655,2.094911,-0.369797
0.001847,2.245878,-0.486882
0.001760,2.240891,-0.621693
0.000391,2.119452,-0.779137
-0.002264,1.935053,-0.964947
-0.005950,1.714113,-1.185887
-0.009753,1.450000,-1.450000
-0.013532,1.185887,-1.714113
-0.017942,0.964947,-1.935053
-0.022694,0.779137,-2.119452
-0.026971,0.621693,-2.240891
-0.030029,0.486882,-2.245878
-0.029802,0.369797,-2.094911
-0.027178,0.266175,-1.771744
-0.021892,0.172243,-1.287086
-0.014476,0.084582,-0.677543
-0.006790,-0.000000,0.000000
0.000369,-0.084582,0.677543
0.005136,-0.172243,1.287086
0.007553,-0.266175,1.771744
0.008439,-0.369797,2.094911
0.008473,-0.486882,2.245878
0.007634,-0.621693,2.240891
0.005084,-0.779137,2.119452
0.001256,-0.964947,1.935053
-0.003458,-1.185887,1.714113
-0.008761,-1.450000,1.450000
-0.013713,-1.714113,1.185887
-0.018711,-1.935053,0.964947
-0.023072,-2.119452,0.779137
-0.026260,-2.240891,0.621693
-0.028217,-2.245878,0.486882
-0.027691,-2.094911,0.369797
-0.025465,-1.771744,0.266175
-0.022579,-1.287086,0.172243
-0.017881,-0.677543,0.084582
-0.012313,0.000000,0.000000
-0.007556,0.677543,-0.084582
-0.003942,1.287086,-0.172243
-0.001725,1.771744,-0.266175
-0.000077,2.094911,-0.369797
0.001122,2.245878,-0.486882
0.001336,2.240891,-0.621693
0.000363,2.119452,-0.779137
-0.001744,1.935053,-0.964947
-0.004998,1.714113,-1.185887
-0.008970,1.450000,-1.450000
-0.012524,1.185887,-1.714113
-0.015972,0.964947,-1.935053
-0.020540,0.779137,-2.119452
-0.025459,0.621693,-2.240891
-0.028915,0.486882,-2.245878
-0.031148,0.369797,-2.094911
-0.030532,0.266175,-1.771744
-0.026890,0.172243,-1.287086
-0.020748,0.084582,-0.677543
-0.012955,0.000000,0.000000
-0.005841,-0.084582,0.677543
-0.000336,-0.172243,1.287086
0.002912,-0.266175,1.771744
0.004991,-0.369797,2.094911
0.005934,-0.486882,2.245878
0.005545,-0.621693,2.240891
0.003617,-0.779137,2.119452
0.000497,-0.964947,1.935053
-0.003664,-1.185887,1.714113
-0.008220,-1.450000,1.450000
-0.012377,-1.714113,1.185887
-0.016643,-1.935053,0.964947
-0.020843,-2.119452,0.779137
-0.024666,-2.240891,0.621693
-0.027228,-2.245878,0.486882
-0.028783,-2.094911,0.369797
-0.028250,-1.771744,0.266175
-0.025395,-1.287086,0.172243
-0.020523,-0.677543,0.084582
-0.014566,0.000000,-0.000000
-0.009382,0.677543,-0.084582
-0.005254,1.287086,-0.172243
-0.002580,1.771744,-0.266175
-0.000663,2.094911,-0.369797
0.000570,2.245878,-0.486882
0.000804,2.240891,-0.621693
-0.000323,2.119452,-0.779137
-0.002410,1.935053,-0.964947
-0.005811,1.714113,-1.185887
-0.009669,1.450000,-1.450000
-0.013334,1.185887,-1.714113
-0.017456,0.964947,-1.935053
-0.021967,0.779137,-2.119452
-0.026338,0.621693,-2.240891
-0.028658,0.486882,-2.245878
-0.029283,0.369797,-2.094911
-0.027071,0.266175,-1.771744
-0.022207,0.172243,-1.287086
-0.015416,0.084582,-0.677543
-0.007557,0.000000,0.000000
-0.001015,-0.084582,0.677543
0.003844,-0.172243,1.287086
0.006610,-0.266175,1.771744
0.007944,-0.369797,2.094911
0.007819,-0.486882,2.245878
0.006282,-0.621693,2.240891
0.003444,-0.779137,2.119452
-0.000273,-0.964947,1.935053
-0.004710,-1.185887,1.714113
-0.009238,-1.450000,1.450000
-0.013632,-1.714113,1.185887
-0.018255,-1.935053,0.964947
-0.022216,-2.119452,0.779137
-0.025223,-2.240891,0.621693
-0.026781,-2.245878,0.486882
-0.027086,-2.094911,0.369797
-0.025806,-1.771744,0.266175
-0.022130,-1.287086,0.172243
-0.017225,-0.677543,0.084582
-0.012063,0.000000,0.000000
-0.007305,0.677543,-0.084582
-0.004034,1.287086,-0.172243
-0.002339,1.771744,-0.266175
